TIME,Min,Max,Stdev,Mean,Median
1898-10-01,24.6,97.67,18.074946960887296,69.62416666666665,73.99
1899-10-01,28.08333333333334,99.01,17.36540147189437,68.68650462962965,73.22250000000001
1900-10-01,26.35416666666667,105.18083333333334,17.903984374880054,68.60937499999999,72.48083333333334
1901-10-01,22.61916666666667,107.39083333333332,18.740055292596583,67.30567129629631,70.89999999999999
1902-10-01,17.835,106.845,19.476181990410485,65.1844212962963,68.44666666666666
1903-10-01,13.4575,107.84583333333336,20.539974738281163,64.39152777777777,67.19083333333333
1904-10-01,9.095833333333331,108.54583333333332,21.751549991912007,64.13344907407406,67.6875
1905-10-01,5.587499999999999,112.06916666666666,23.073500134286753,64.55004629629629,68.55499999999999
1906-10-01,5.45,117.46666666666664,23.61367312691926,66.2879398148148,70.5425
1907-10-01,6.942499999999999,119.72833333333335,23.241071795116593,67.74465277777779,71.66333333333334
1908-10-01,6.527500000000001,118.58166666666666,23.564908951187217,68.37268518518518,72.49833333333333
1909-10-01,4.540833333333333,116.26916666666666,24.29227498156358,67.73201388888889,72.09833333333334
1910-10-01,3.470833333333333,116.76833333333332,24.775331926871445,67.50168981481482,72.34999999999998
1911-10-01,0.8400000000000002,117.71666666666668,25.92495106106768,67.98789351851852,73.15166666666667
1912-10-01,-2.4875,114.84250000000002,26.872909712580498,66.50650462962963,72.0125
1913-10-01,-4.573333333333333,113.10166666666667,27.132480002454052,64.88539351851851,71.6475
1914-10-01,-5.06,115.47249999999998,27.551752999101055,65.90495370370368,73.13
1915-10-01,-3.3766666666666665,117.65250000000002,27.372735829058154,68.05143518518521,74.59416666666665
1916-10-01,-3.036666666666666,117.52333333333333,27.478796339859315,68.38023148148147,74.545
1917-10-01,-4.756666666666667,116.34583333333336,28.12816021461994,67.70990740740741,74.24583333333334
1918-10-01,-6.545833333333334,114.30166666666666,28.636970648401636,66.6318287037037,73.46666666666665
1919-10-01,-10.055833333333336,112.05666666666666,29.390663388571745,65.03618055555556,72.64416666666668
1920-10-01,-12.883333333333336,111.26083333333334,29.996434665209915,63.964745370370395,72.54583333333333
1921-10-01,-14.720833333333331,110.53249999999998,30.408792706911097,63.156990740740724,72.06
1922-10-01,-16.796666666666667,110.14999999999998,30.890479000213876,62.52944444444445,71.515
1923-10-01,-19.12833333333333,108.48083333333334,31.45259782038609,60.77386574074073,69.73
1924-10-01,-21.889166666666664,104.81333333333332,31.33266769212236,57.454884259259266,67.1425
1925-10-01,-23.542500000000004,104.02750000000002,31.615379521969004,56.05377314814816,65.65833333333333
1926-10-01,-25.8475,102.0075,31.8786608483284,54.12780092592592,63.903333333333336
1927-10-01,-28.03583333333333,100.07333333333334,32.1301167288415,52.17613425925926,62.15083333333334
1928-10-01,-31.151666666666667,96.885,32.52282979739902,49.0319675925926,58.85500000000001
1929-10-01,-34.2125,91.78916666666667,32.282036147717,44.92865740740739,53.71083333333333
1930-10-01,-37.54833333333334,85.41833333333334,32.03472548316035,39.5720138888889,48.156666666666666
1931-10-01,-41.17083333333333,77.0,31.18026426755661,33.44300925925926,41.395
1932-10-01,-43.41416666666667,76.08833333333332,31.4262625052566,31.900324074074064,40.35833333333333
1933-10-01,-46.30083333333334,73.32416666666667,31.59151047407629,28.668217592592597,37.82583333333333
1934-10-01,-49.3575,67.33083333333333,30.99009877926625,23.658657407407407,32.7725
1935-10-01,-50.26583333333334,68.47500000000001,30.916884464565385,23.42449074074075,32.99666666666666
1936-10-01,-51.03416666666666,69.79083333333334,30.9812484171747,22.88826388888888,33.0025
1937-10-01,-51.14083333333334,73.90083333333332,31.07463445792521,23.479583333333345,33.7475
1938-10-01,-51.71416666666666,75.48166666666667,31.513642745782285,23.351527777777772,33.259166666666665
1939-10-01,-52.95666666666667,74.09,31.765313906005186,22.40108796296296,33.185
1940-10-01,-53.16916666666668,76.35416666666666,31.799194575348302,22.95560185185185,33.37250000000001
1941-10-01,-51.01166666666666,80.45416666666667,31.499064124116362,24.65099537037036,34.54333333333333
1942-10-01,-50.05166666666667,80.44333333333331,31.311301079780158,25.21500000000001,34.63999999999999
1943-10-01,-49.65666666666666,78.86,31.317956655580605,25.301458333333333,34.30083333333334
1944-10-01,-50.41416666666666,76.26750000000001,31.571902165239383,24.52898148148148,33.37166666666666
1945-10-01,-51.1975,74.25,31.949401084421076,24.14106481481482,33.17666666666667
1946-10-01,-53.01666666666667,71.3775,32.430466387279274,23.07180555555556,32.3725
1947-10-01,-55.55583333333334,68.67083333333333,33.039135421804424,21.916458333333335,31.7375
1948-10-01,-58.69833333333333,64.35833333333335,33.416678052191074,19.16270833333333,29.319166666666664
1949-10-01,-62.1325,57.725,33.33936002777948,14.96203703703703,25.6975
1950-10-01,-63.2325,57.290833333333325,33.226794111952096,14.709282407407416,25.72916666666666
1951-10-01,-63.51416666666666,59.84416666666667,33.28901337839501,14.742962962962965,25.5875
1952-10-01,-64.4475,60.9025,33.57088059579444,14.317060185185188,24.695000000000004
1953-10-01,-65.96833333333333,58.39833333333333,33.851215929170024,12.847291666666658,22.906666666666663
1954-10-01,-67.92166666666665,55.244166666666665,34.05479487464194,10.975810185185187,21.124166666666664
1955-10-01,-69.23083333333332,56.19583333333335,34.12424682923087,10.67668981481481,21.22083333333333
1956-10-01,-70.11583333333333,55.49666666666667,34.32212676435309,9.74543981481481,19.77916666666667
1957-10-01,-70.69833333333334,54.54999999999999,34.23455295930898,9.218148148148147,19.5
1958-10-01,-71.03000000000002,53.595,34.37303551435497,8.761064814814814,18.86333333333333
