TIME,Min,Max,Stdev,Mean,Median
1898-10-01,19.08,70.59,12.099236734563156,44.53022346368716,44.82
1899-10-01,29.124166666666667,84.30083333333333,12.90545353274246,49.59446461824953,48.195833333333326
1900-10-01,36.38666666666666,104.52916666666664,19.667064436162395,61.37123370577281,57.35125000000001
1901-10-01,32.205,98.91083333333331,17.402002945503334,57.83242085661085,55.428749999999994
1902-10-01,26.844166666666663,99.26,19.076604268185868,54.19270484171323,50.53541666666667
1903-10-01,21.83083333333333,99.3175,20.56658164724999,52.581131284916175,49.26625
1904-10-01,17.830000000000002,100.21,21.81642663514301,51.721438547486066,48.82166666666667
1905-10-01,14.806666666666668,102.90666666666668,23.980597594125125,54.70500931098696,54.346666666666664
1906-10-01,14.73,108.02083333333331,25.36057279059401,64.9096229050279,70.91291666666666
1907-10-01,15.975833333333334,102.67666666666668,21.62941884978814,68.10905493482308,73.1575
1908-10-01,16.28333333333333,102.92,20.438688260020633,61.93716014897578,62.10983007448789
1909-10-01,14.493333333333334,99.52416666666666,20.608487816150607,55.75699720670388,54.67833333333333
1910-10-01,14.311666666666667,103.79333333333334,23.32573054051099,57.80997672253261,58.150000000000006
1911-10-01,13.405833333333334,99.40833333333336,21.757426867994884,55.276992551210405,55.78458333333334
1912-10-01,11.2575,98.44833333333332,21.755010916484867,49.10081471135939,47.3925
1913-10-01,9.546666666666669,102.48833333333332,24.61676505659514,48.91107076350092,46.3775
1914-10-01,9.611666666666666,102.94916666666666,25.94098941489721,56.04339851024207,60.50125
1915-10-01,11.236666666666666,106.46916666666664,25.062459857521773,63.95925977653633,68.74666666666667
1916-10-01,11.788333333333334,100.77083333333331,22.358329967613027,57.48813780260706,57.85166666666667
1917-10-01,10.965833333333334,98.7575,22.04595256605251,51.47550744878956,51.040833333333325
1918-10-01,9.616666666666664,98.93833333333336,23.063167819112017,47.58560521415273,45.85125000000001
1919-10-01,7.541666666666667,97.82583333333332,23.383740649124267,43.860311918063324,41.945416666666674
1920-10-01,4.310833333333334,100.51083333333332,25.206889799300665,43.33834729981377,40.72749999999999
1921-10-01,3.14,99.575,25.471193604677744,42.60405959031659,40.56791666666666
1922-10-01,0.9891666666666664,99.28416666666668,25.842665165656207,40.987932960893865,38.415000000000006
1923-10-01,-0.9933333333333336,96.90083333333332,24.512067907156446,37.524678770949734,36.12166666666667
1924-10-01,-4.114166666666667,96.31833333333334,24.344488600187155,32.67541433891989,28.873333333333335
1925-10-01,-6.920833333333333,96.65083333333332,25.56467796607937,30.91144320297953,26.29708333333334
1926-10-01,-9.593333333333335,98.615,28.07195038577381,30.891364059590302,24.927500000000002
1927-10-01,-11.756666666666668,96.38500000000003,26.977987086595462,28.436471135940412,23.422499999999996
1928-10-01,-13.877500000000005,91.71583333333332,24.451000168528306,21.9391061452514,17.993333333333332
1929-10-01,-16.905,91.04416666666668,24.870622976715516,17.708491620111722,12.373333333333335
1930-10-01,-20.340833333333336,87.80000000000001,24.58485017231686,13.17581005586593,7.539583333333333
1931-10-01,-23.285,88.45750000000002,25.96596019004593,10.578673184357543,4.264166666666667
1932-10-01,-25.962499999999995,88.85083333333334,27.354427795677587,8.177718808193664,0.7279166666666668
1933-10-01,-30.095,82.53750000000001,26.18352306917096,2.98812383612663,-4.162083333333333
1934-10-01,-34.78,84.965,27.855620772947372,0.3518854748603346,-7.696250000000001
1935-10-01,-38.2425,95.415,33.96895213444408,6.903752327746741,-4.186666666666667
1936-10-01,-39.085,94.41666666666669,34.020480456954104,9.854180633147108,0.19041666666666734
1937-10-01,-37.66583333333333,96.87,34.06975324535483,14.724585661080091,7.620833333333334
1938-10-01,-36.22583333333333,91.00583333333336,30.284147809574407,11.744487895716947,5.072916666666666
1939-10-01,-38.49833333333333,92.45083333333334,31.652449695737573,7.535470204841713,-2.3395833333333336
1940-10-01,-38.92833333333333,100.19166666666666,35.74088652271298,15.912034450651777,6.6729166666666675
1941-10-01,-32.640833333333326,103.04250000000002,35.98517759916077,32.14972067039106,28.927500000000002
1942-10-01,-29.05250000000001,96.54833333333332,29.74272508208276,27.77626629422719,24.971666666666664
1943-10-01,-28.2875,95.60916666666668,29.12043436459447,21.187565176908752,16.63
1944-10-01,-29.37583333333333,92.71,28.18606490143533,14.804757914338918,7.5895833333333345
1945-10-01,-31.92833333333333,90.48166666666668,28.230643145204684,9.826298882681565,2.2095833333333332
1946-10-01,-36.10583333333333,88.65916666666665,28.266006026963908,4.954357541899442,-2.3858333333333337
1947-10-01,-40.57416666666666,82.6708333333333,28.21450590553234,0.5263361266294233,-6.954166666666667
1948-10-01,-44.94833333333333,71.52999999999999,27.099444226557537,-5.59185754189944,-12.527916666666666
1949-10-01,-49.13333333333333,80.29666666666667,31.512768364860005,-6.329692737430166,-17.302083333333332
1950-10-01,-51.03999999999999,99.79166666666669,39.43664152415273,6.41366852886406,-3.723333333333333
1951-10-01,-49.54749999999999,92.54416666666664,35.02573375603544,6.275782122905026,-1.6770833333333335
1952-10-01,-49.04916666666666,85.25249999999998,31.15816280061795,1.4176955307262542,-7.130833333333333
1953-10-01,-51.02333333333335,81.52416666666667,30.259655359831335,-6.236084729981372,-15.339166666666667
1954-10-01,-54.49666666666667,82.16916666666667,31.73736835438334,-9.998510242085656,-20.206250000000004
1955-10-01,-55.56833333333333,97.96083333333333,39.10062388081293,2.7351862197392887,-6.98
1956-10-01,-54.423333333333325,84.72666666666667,31.882153707148486,-1.4568575418994425,-7.538750000000001
1957-10-01,-54.35916666666666,91.26166666666668,35.17961819839943,0.8642504655493469,-8.232499999999998
