TIME,Min,Max,Stdev,Mean,Median
1898-10-01,0.0,0.0,0.0,0.0,0.0
1899-10-01,-0.0016666666666651,0.2091666666666753,0.015734942208866527,0.003795107743066283,0.0
1900-10-01,-2.554166666666646,31.897500000000008,2.9206521149019524,0.6658246984225189,0.0
1901-10-01,-0.5266666666666708,33.73666666666667,3.7299666545980483,1.1443385916073878,0.0
1902-10-01,-0.0783333333333615,24.54583333333336,3.163940191863432,1.168561062996191,0.0008333333333396
1903-10-01,-0.1475000000000079,18.385833333333323,2.735822112651522,1.1630376842973522,0.009999999999998
1904-10-01,-0.3491666666666688,14.376666666666672,2.501040260774313,1.1722095061346576,0.028333333333343
1905-10-01,-0.4425000000000096,15.612499999999995,2.810422080822179,1.3225148211155944,0.0516666666666694
1906-10-01,-0.4474999999999909,24.275833333333352,3.7512140675539016,1.6759464893288127,0.0775000000000005
1907-10-01,-0.6274999999999835,26.67916666666666,4.26961410731457,1.9040580214455165,0.1108333333333178
1908-10-01,-1.160833333333315,23.674166666666693,4.368093181806978,2.031758170945475,0.1416666666666728
1909-10-01,-1.0949999999999989,21.76916666666669,4.245201776878657,2.087384395298491,0.1816666666666648
1910-10-01,-1.105000000000004,22.7766666666667,4.440062441055225,2.2122323177647223,0.2175000000000011
1911-10-01,-1.2574999999999932,22.81750000000005,4.593944885277467,2.320694014846901,0.2583333333333257
1912-10-01,-1.4083333333333314,21.44833333333331,4.398041490152708,2.3245610372203287,0.307499999999969
1913-10-01,-1.4908333333333346,20.58083333333336,4.275766080826482,2.3378176873904573,0.3516666666666612
1914-10-01,-1.5066666666666677,20.73583333333336,4.366982158858718,2.4002778636972915,0.3891666666666609
1915-10-01,-1.3225000000000051,37.02166666666663,5.706849472807041,2.8515424270543233,0.4258333333333297
1916-10-01,-1.403333333333343,37.36416666666668,6.201149519813556,3.1451125115991183,0.4591666666666683
1917-10-01,-1.381666666666682,30.4225,5.834171931781891,3.139732575523228,0.5025000000000048
1918-10-01,-1.3791666666666558,26.305833333333357,5.5522127684418745,3.1327720641303105,0.5541666666666689
1919-10-01,-1.3741666666666743,25.045,5.316993692435236,3.122078049283425,0.6141666666666667
1920-10-01,-1.3725000000000094,24.800833333333344,5.338796614493947,3.1801665120115277,0.6583333333333323
1921-10-01,-1.357500000000016,26.934166666666684,5.603825031203756,3.3353723321991833,0.7041666666666693
1922-10-01,-1.3541666666666643,25.989166666666705,5.514804497739127,3.351379265903689,0.7566666666666606
1923-10-01,-1.4616666666666518,25.00166666666668,5.340703084202809,3.3228683369419416,0.8116666666666461
1924-10-01,-1.3816666666666393,24.14166666666665,5.212693366503038,3.315815290236089,0.8649999999999949
1925-10-01,-1.203333333333319,23.537499999999994,5.094512100941679,3.3061035931539213,0.9050000000000012
1926-10-01,-1.203333333333326,22.92083333333333,4.985266070382023,3.291548097742021,0.954999999999984
1927-10-01,-1.1925000000000168,22.441666666666663,4.8988010240893995,3.282573332302298,1.000833333333336
1928-10-01,-1.1816666666666933,21.977499999999992,4.8104329618077575,3.2835965047943,1.0350000000000037
1929-10-01,-1.184166666666691,21.680833333333325,4.769229136857774,3.300327611093916,1.0666666666666735
1930-10-01,-1.3108333333333562,21.1075,4.649822359938364,3.288093231260939,1.0941666666666734
1931-10-01,-2.038333333333334,21.38416666666665,4.737303770432358,3.356226157335794,1.1183333333333252
1932-10-01,-2.1000000000000014,21.264166666666675,4.652086127741264,3.345257371894006,1.1550000000000011
1933-10-01,-2.1000000000000014,20.68833333333332,4.505974660928463,3.2918142334261233,1.1949999999999967
1934-10-01,-2.216666666666669,20.763333333333343,4.524238429757114,3.2869361532116725,1.2074999999999996
1935-10-01,-2.8474999999999966,23.00583333333333,4.9699306108793975,3.4926318434889967,1.2175000000000011
1936-10-01,-2.8499999999999943,26.761666666666667,5.56537660084475,3.770259433962248,1.23749999999999
1937-10-01,-2.73999999999996,35.752500000000005,6.462482328708764,4.132606712032161,1.2474999999999996
1938-10-01,-2.579999999999977,35.765833333333326,6.900412760407904,4.4108797298690385,1.281666666666668
1939-10-01,-2.57166666666663,31.89333333333333,6.788598264178839,4.484580111351669,1.323333333333334
1940-10-01,-2.6041666666666643,35.34916666666666,7.221362229984987,4.7091276162491065,1.3691666666666684
1941-10-01,-2.669166666666655,50.37416666666667,8.555367408820638,5.199549953603456,1.4016666666666635
1942-10-01,-2.674999999999997,52.34333333333332,9.167364650589818,5.547353077636837,1.454999999999984
1943-10-01,-2.674999999999997,44.85916666666667,8.705194609246286,5.534068718424606,1.5249999999999917
1944-10-01,-2.6833333333333518,39.13083333333334,8.36294807627523,5.530093824105567,1.6016666666666737
1945-10-01,-2.732500000000009,36.05583333333335,8.05744875451123,5.523092200226821,1.694166666666689
1946-10-01,-2.735833333333339,34.17083333333334,7.80005626018572,5.513906459428809,1.7899999999999991
1947-10-01,-2.740000000000002,32.601666666666674,7.588961301399234,5.502604778843178,1.868333333333318
1948-10-01,-2.740000000000002,31.29833333333334,7.379238932178631,5.481952520878444,1.9408333333333336
1949-10-01,-2.740000000000002,30.26583333333334,7.272271054017286,5.489246958449321,2.0016666666666687
1950-10-01,-2.740000000000002,41.12833333333332,8.179213555348262,5.821320110320639,2.027499999999975
1951-10-01,-2.7983333333333604,45.026666666666685,9.060073990669022,6.221941050623773,2.082500000000003
1952-10-01,-2.927500000000009,41.1925,9.02256628132721,6.331305160325816,2.133333333333333
1953-10-01,-2.930000000000021,38.03333333333333,8.740444410541468,6.330355964532401,2.18916666666668
