TIME,3267,3268,3269,3353,3354,3438,3439,3445,3530,3533,3611,3613,3614,3615,3616,3688,3689,3690,3691,3760,3761,3762,3763,3835,3837,3838,3839,3843,3844,3906,3908,4178,4372,4373,4374,4375,DAC_AVERAGE
1898-10-01,43.32,45.07,47.93,54.3,57.89,62.78,66.29,87.1,73.8,93.74,78.93,86.27,96.77,103.89,115.65,89.6,87.72,103.92,117.49,77.49,94.31,115.67,104.7,102.45,135.25,144.56,140.86,171.5,181.1,62.23,70.0,198.41,45.77,44.32,33.77,24.6,90.54027777777777
1899-10-01,49.58583333333333,49.5375,51.864166666666655,56.252500000000005,58.43000000000001,64.40749999999998,65.46416666666667,88.12416666666667,77.67833333333333,94.4425,82.50333333333333,87.06083333333333,97.41416666666665,104.58583333333335,116.52166666666666,94.06416666666668,90.16333333333334,105.28666666666663,118.55916666666668,81.64166666666667,98.43666666666664,118.35583333333334,107.3225,105.7875,138.735,148.16666666666669,142.205,173.0966666666667,182.82916666666665,69.0525,71.85833333333333,206.30083333333332,45.41166666666666,42.97166666666666,36.14166666666666,29.885,93.05956018518519
1900-10-01,110.5775,106.8608333333333,99.49916666666668,94.17,86.73083333333334,104.30833333333334,94.25083333333332,89.10666666666668,109.34,95.40833333333336,104.23583333333332,89.54166666666667,98.66333333333334,106.54416666666668,119.6375,114.02916666666668,101.18083333333334,108.695,122.39416666666666,109.37833333333334,121.05416666666667,131.90583333333336,115.19583333333334,128.5608333333333,155.54833333333332,164.4983333333333,148.95583333333337,180.84583333333333,191.36,81.1575,86.745,219.20583333333332,44.02166666666667,44.45583333333334,42.79916666666667,44.13166666666667,110.13872685185186
1901-10-01,103.8625,100.3325,100.03333333333332,98.23166666666668,92.62333333333332,106.21916666666664,97.27583333333332,88.18250000000002,102.93083333333334,94.52,101.74,88.00833333333333,97.525,104.73583333333332,116.66416666666667,112.95166666666664,98.585,105.82583333333334,118.87666666666668,113.57916666666664,123.70833333333331,131.14666666666668,112.88916666666664,131.79583333333335,154.8125,161.26250000000002,143.745,176.36666666666667,185.66083333333336,81.46583333333332,91.37,205.0966666666667,39.6675,39.08333333333333,37.62,40.59416666666667,108.30523148148148
1902-10-01,88.52499999999999,86.65499999999999,88.14166666666667,87.69083333333333,85.05333333333333,93.65416666666668,87.97166666666665,88.23750000000001,92.23083333333334,94.47583333333334,94.46750000000002,87.40333333333332,97.4325,104.5975,116.49333333333334,108.085,95.35416666666669,105.35583333333334,118.54416666666664,108.12833333333332,119.40916666666664,128.1266666666667,111.29333333333334,127.39749999999998,151.5666666666667,158.09333333333336,142.76416666666665,174.85333333333335,184.26083333333332,77.72416666666668,88.01833333333332,205.9808333333333,34.122499999999995,31.848333333333333,29.50333333333333,31.235,103.46375000000003
1903-10-01,80.98083333333334,80.30083333333333,81.55333333333334,80.99499999999999,80.31583333333333,85.84416666666668,82.125,88.90666666666668,87.59833333333331,94.55583333333334,91.33,87.33749999999999,97.495,104.72166666666664,116.65833333333336,106.24916666666668,94.5075,105.79000000000002,118.87,104.42666666666666,116.735,126.68333333333334,111.2375,124.4925,150.64916666666667,158.0925,142.9525,176.04166666666663,185.5375,76.57166666666666,85.94,207.86166666666665,30.08,26.27,23.166666666666668,23.837499999999995,101.01974537037034
1904-10-01,77.61833333333333,78.12666666666668,78.38583333333332,77.1425,77.96333333333334,81.21083333333333,78.87666666666667,90.36166666666666,86.82583333333334,94.67416666666668,90.87666666666668,87.41000000000001,97.56583333333332,104.82333333333332,116.84,106.17833333333334,94.55333333333334,105.97833333333335,119.06583333333332,102.9675,116.03083333333336,126.47166666666664,111.43833333333332,123.85750000000002,151.42416666666665,159.2133333333333,143.29750000000004,175.86166666666668,185.2483333333333,76.7575,85.45333333333333,208.89166666666665,27.257500000000004,22.264166666666668,18.746666666666663,18.809166666666663,99.95745370370372
1905-10-01,86.57499999999999,88.38000000000001,84.94583333333333,80.7925,81.83,84.9075,82.84083333333335,92.35,95.48916666666668,95.01416666666664,95.8775,88.185,97.96,105.50166666666668,117.89833333333333,110.25916666666669,97.35583333333334,107.55416666666667,120.64166666666664,106.10583333333334,119.58166666666666,129.75,114.16,127.80333333333331,154.97333333333333,163.395,145.11583333333337,180.2308333333333,190.7516666666667,78.28583333333334,86.80166666666666,214.4808333333333,25.524999999999995,20.846666666666664,18.34083333333333,19.346666666666664,103.05148148148149
1906-10-01,100.25833333333333,102.40916666666664,98.33583333333333,93.225,95.29166666666669,98.5525,95.22666666666667,96.12416666666668,107.3525,95.97416666666663,103.39999999999998,89.45333333333333,98.09,105.7025,118.28666666666668,115.7525,100.65416666666664,108.105,121.21500000000002,112.93666666666668,125.72166666666668,133.89583333333334,116.45250000000004,134.31583333333333,158.64916666666667,165.5825,145.80916666666664,182.3175,192.3325,80.64,90.06583333333333,211.8733333333333,29.011666666666667,23.480833333333337,21.014166666666668,23.8025,108.0919675925926
