TIME,Min,Max,Stdev,Mean,Median
1898-10-01,-22.85,1145.0,85.93610112198847,82.93731054747914,61.11
1899-10-01,-9.4075,1146.645,87.33009288914994,86.33210640272193,62.24166666666667
1900-10-01,-7.618333333333332,1147.0708333333334,88.56925696262202,93.91762514176692,70.39333333333333
1901-10-01,-13.815833333333332,1146.7825,88.94934106974222,91.96911240849585,68.99333333333333
1902-10-01,-35.66666666666666,1146.6074999999998,89.57101056666849,90.40335111867216,66.71666666666667
1903-10-01,-49.94916666666666,1146.4791666666667,90.01121947525988,90.68574273120934,66.49583333333334
1904-10-01,-65.58333333333333,1146.3808333333334,90.59794443425943,90.86997190432,66.245
1905-10-01,-77.88250000000001,1146.3425,91.14356244060104,93.52076760490802,68.52833333333332
1906-10-01,-77.22416666666666,1146.3583333333331,91.89275975465813,99.03470241777475,74.14833333333333
1907-10-01,-76.30416666666667,1146.36,91.48163678501658,100.35181165584032,76.145
1908-10-01,-86.21333333333332,1146.2716666666668,91.40654827000044,97.89150569646347,72.60916666666667
1909-10-01,-96.97500000000002,1146.2133333333336,91.53349903631161,94.52095228889593,68.52
1910-10-01,-100.47916666666669,1146.1783333333335,92.19993863851651,97.20839236003677,71.3525
1911-10-01,-102.8625,1146.1308333333334,92.19648519293675,95.90614135477858,69.97916666666667
1912-10-01,-115.295,1146.0775,92.28163327014965,91.26936436746033,63.95249999999999
1913-10-01,-127.05083333333334,1146.0508333333332,93.06795215328196,91.66614238581315,64.71416666666666
1914-10-01,-121.70833333333331,1146.0508333333337,93.56430567622317,96.2476382874522,70.25500000000001
1915-10-01,-118.0075,1146.0425,93.27489924315486,99.36020736673875,73.9975
1916-10-01,-123.52250000000002,1145.9791666666663,93.05403751534548,95.682571785751,70.47000000000001
1917-10-01,-128.15166666666667,1145.9466666666667,93.15871275208094,93.24889589132891,66.29416666666667
1918-10-01,-133.10416666666666,1145.9125,93.03923225511522,90.8804322610581,63.69333333333333
1919-10-01,-136.94083333333333,1145.8825,93.24984073033721,88.87133080729966,61.67416666666665
1920-10-01,-141.32583333333335,1145.8525000000002,93.70823952075442,89.31578307041941,61.9075
1921-10-01,-142.33249999999998,1145.8266666666666,93.8706251467095,89.37437210021662,62.67833333333334
1922-10-01,-142.0875,1145.8166666666666,94.2084676844912,88.45225448499816,61.87583333333333
1923-10-01,-143.6858333333333,1145.7966666666669,94.67215452862564,85.22126237240946,58.44083333333332
1924-10-01,-143.64249999999998,1145.7658333333336,95.11162108837004,82.3650059284459,54.73416666666666
1925-10-01,-148.64166666666668,1145.7441666666666,95.6393289617885,81.07411563047744,54.25666666666667
1926-10-01,-151.11083333333332,1145.7249999999997,95.88071323138571,79.94422350242297,53.58083333333334
1927-10-01,-149.91833333333332,1145.7075000000002,95.93526993434907,78.88218798329692,53.215
1928-10-01,-152.91166666666666,1145.6925000000003,97.05065377368605,75.60619638622539,49.80249999999999
1929-10-01,-155.7458333333333,1145.6758333333337,97.86420761106021,72.79785802660066,45.91833333333333
1930-10-01,-159.11,1145.6616666666666,98.95748209888188,69.1038078667904,41.77666666666666
1931-10-01,-161.08833333333334,1145.6474999999998,99.87302016350235,67.1019991751726,39.45
1932-10-01,-162.19250000000002,1145.6350000000004,100.19623713794229,66.36432183730285,39.94916666666667
1933-10-01,-162.12750000000003,1145.6224999999995,100.86746755643173,64.00099791215582,37.814166666666665
1934-10-01,-161.9075,1145.61,101.8391701561249,62.33580394886056,36.03333333333333
1935-10-01,-161.9283333333333,1145.6033333333337,101.76647270391585,66.1547762655946,40.2325
1936-10-01,-160.93416666666667,1145.6149999999998,101.08457000318293,68.52472033199301,42.72166666666667
1937-10-01,-159.19500000000002,1145.6158333333333,100.35080737349165,73.84622654397378,47.5675
1938-10-01,-158.345,1145.5933333333337,99.36448462518456,72.10963797814213,44.9725
1939-10-01,-161.02833333333334,1145.59,99.84625262591156,70.82859740694893,44.681666666666665
1940-10-01,-158.61750000000004,1145.6533333333334,99.8989738908717,76.39850654706663,50.86166666666666
1941-10-01,-155.1375,1145.7325,98.7732632472225,84.01305727394568,58.01499999999999
1942-10-01,-157.38999999999996,1145.6925,98.06455910410662,81.08376056809978,54.2575
1943-10-01,-158.92166666666665,1145.6591666666666,98.52444178647829,78.99463733374576,52.34333333333333
1944-10-01,-160.0925,1145.6416666666669,98.79867693039657,76.31526510464974,50.26416666666666
1945-10-01,-159.45666666666668,1145.6308333333336,99.2177839991784,74.62892166718211,49.31166666666667
1946-10-01,-159.785,1145.6199999999997,99.42066277122505,71.80528366326422,47.76499999999999
1947-10-01,-162.0325,1145.6133333333337,100.24855401856453,68.97476427982288,45.57666666666668
1948-10-01,-161.985,1145.6,101.24508303556172,65.71151742447687,42.03083333333333
1949-10-01,-162.2875,1145.585,102.1801757528446,63.55712148159612,39.009166666666665
1950-10-01,-162.4925,1145.570833333333,101.58112721154347,69.4799095267552,45.1475
1951-10-01,-162.35416666666669,1145.5708333333332,101.26960355270535,71.80401819775237,47.39666666666667
1952-10-01,-161.65666666666667,1145.5674999999997,100.86311192754933,70.2315665274771,45.649166666666666
1953-10-01,-162.47083333333333,1145.5524999999998,101.531398486383,66.74961658418393,42.82333333333333
1954-10-01,-162.97750000000002,1145.5408333333337,102.40479026370714,64.7075206206825,41.285
1955-10-01,-162.81,1145.543333333333,101.52251132335878,71.09783585936721,47.22916666666666
1956-10-01,-163.1866666666667,1145.5408333333337,101.26547746997203,68.82170984122078,44.63916666666666
1957-10-01,-162.1341666666667,1145.559166666667,101.24280795215253,71.48402038869997,47.18666666666667
