TIME,Min,Max,Stdev,Mean,Median
1898-10-01,-22.85,443.55,47.08144709136723,66.13922981750721,56.58
1899-10-01,-13.0225,444.6366666666667,49.2284726953872,67.0835522992061,55.95416666666667
1900-10-01,-15.724166666666669,444.08166666666665,53.07118935842092,70.99776355809865,60.35250000000001
1901-10-01,-15.985833333333334,443.6291666666666,54.494650610052474,68.8719451747602,57.938333333333325
1902-10-01,-32.4825,443.7008333333334,55.38673723989356,66.87664810805249,55.995000000000005
1903-10-01,-46.42166666666666,444.2258333333333,56.229884914098946,66.42808665841815,55.44
1904-10-01,-59.9625,444.6575,57.55043067133407,65.951186462522,54.93
1905-10-01,-71.64583333333333,445.355,58.60613168337134,67.2029286524384,55.91333333333333
1906-10-01,-70.6125,447.8891666666666,59.95976313359075,72.15420829466936,59.18583333333333
1907-10-01,-69.38333333333334,453.0633333333333,60.966115965487575,74.21081735230432,60.64166666666667
1908-10-01,-79.13499999999998,458.5224999999999,61.656034091859524,72.01044901536251,58.51083333333333
1909-10-01,-89.84749999999998,463.1125,61.54229330065052,68.75390001546549,56.00833333333333
1910-10-01,-93.39499999999998,466.7608333333333,62.48158613768032,70.30209712341463,57.47416666666666
1911-10-01,-95.78416666666664,469.7816666666666,62.991238583647075,69.25123053923075,56.19416666666667
1912-10-01,-105.31916666666666,471.7616666666666,63.00774493871453,64.32715743891144,51.68666666666667
1913-10-01,-115.16583333333335,472.8416666666666,63.773744755481424,63.44508905557285,50.75416666666666
1914-10-01,-110.29083333333334,474.4841666666667,64.61958308793723,67.3650110836167,54.02666666666666
1915-10-01,-107.01833333333332,477.5583333333333,65.45003116311334,70.2274063047736,56.735000000000014
1916-10-01,-112.02083333333331,480.6808333333333,65.21616758273146,67.32041408908144,54.18833333333333
1917-10-01,-116.685,482.5641666666667,65.28161306187883,64.77723798845244,52.0025
1918-10-01,-122.21166666666666,483.0825,64.94230812113734,62.21146368182295,50.17083333333333
1919-10-01,-126.78249999999998,482.5333333333333,65.02524818058832,59.35771149087528,47.47916666666666
1920-10-01,-132.58083333333332,481.4908333333335,65.61868152244374,58.7504546860501,47.43666666666667
1921-10-01,-135.2591666666667,480.51416666666665,66.21309451177036,58.292473708629956,47.3975
1922-10-01,-135.6966666666667,479.7375,66.40995357365915,56.982589571089754,46.57166666666666
1923-10-01,-138.84333333333333,479.6775,66.91465338209804,53.53230668110102,42.54333333333333
1924-10-01,-142.43166666666667,479.3808333333334,67.26315755059814,49.85164179296834,39.355
1925-10-01,-146.0658333333333,478.7416666666666,68.03619225338848,47.91936591401172,38.2275
1926-10-01,-145.4466666666667,477.7558333333332,68.45689279618553,46.14675353129194,37.36333333333334
1927-10-01,-145.56500000000003,476.50416666666666,68.51955100597196,44.41148520466027,36.77583333333334
1928-10-01,-147.8175,474.5291666666667,69.45506971664966,40.24174657181149,33.01166666666666
1929-10-01,-151.12583333333333,472.8533333333333,70.108096340687,36.67521149087528,29.341666666666665
1930-10-01,-155.33416666666668,471.4308333333333,70.98893854380242,32.07054477265697,25.21083333333333
1931-10-01,-158.72416666666666,469.8841666666667,71.75315093591043,28.67068628209105,22.439166666666665
1932-10-01,-161.4475,468.16083333333336,72.58219169120106,26.825406227446216,21.915
1933-10-01,-164.7575,466.44,73.26394917913392,23.693142463140582,19.464166666666667
1934-10-01,-169.85333333333335,464.7925,73.87491341819609,21.0433378441077,16.910833333333333
1935-10-01,-174.4283333333333,463.3925000000001,74.78306832510326,23.24486106815144,18.854166666666668
1936-10-01,-178.5641666666667,462.1533333333333,75.07919245749628,25.078534771625943,20.886666666666667
1937-10-01,-182.0775,461.9966666666666,75.23989767903663,29.43542916795549,24.391666666666666
1938-10-01,-185.7575,462.9275,74.69126482524045,28.77335678935979,23.74416666666666
1939-10-01,-189.47333333333336,463.5825,75.06746852340466,27.248225976904813,23.476666666666663
1940-10-01,-190.4891666666667,464.8466666666668,75.59274638821985,31.909340524796207,27.951666666666668
1941-10-01,-188.54083333333332,468.0583333333332,76.1217164413377,39.19853490050516,33.55416666666666
1942-10-01,-189.31583333333333,472.39166666666665,75.69124742461703,37.88465022167227,32.74583333333334
1943-10-01,-190.58916666666667,476.70583333333326,75.9612745695593,36.382010645427265,31.91916666666667
1944-10-01,-192.8758333333333,479.6991666666667,76.12185081868698,34.275411253737566,30.34166666666667
1945-10-01,-194.6925,481.3999999999999,76.50759413026283,32.648025827404915,29.355833333333333
1946-10-01,-197.8766666666667,481.4908333333335,76.52886421430517,29.509011238271984,27.335000000000004
1947-10-01,-202.25166666666664,480.45583333333326,77.19559528906903,26.015668625631392,24.93166666666666
1948-10-01,-206.52083333333331,478.6783333333335,77.89196654447932,22.05830472213626,21.674166666666665
1949-10-01,-211.9991666666667,476.38166666666666,78.74506211916507,18.533312197133743,18.82083333333333
1950-10-01,-217.2166666666666,473.86916666666656,79.67499199155866,21.99427170326836,21.451666666666664
1951-10-01,-221.08666666666667,471.9866666666667,79.77575235636377,23.84023314259206,23.13
1952-10-01,-224.28166666666664,471.26,79.58595565580417,23.143180869161725,22.569166666666664
1953-10-01,-228.06583333333333,470.59083333333336,79.99610264294037,19.827495231467203,19.801666666666662
1954-10-01,-231.76,469.3666666666668,80.73222800204853,17.353282168264762,18.23416666666667
1955-10-01,-234.4808333333333,467.6933333333333,81.04152243574279,21.343885323229152,21.41083333333333
1956-10-01,-236.44333333333336,466.63583333333344,80.84323734955998,20.118549592741527,20.405
1957-10-01,-238.0041666666666,465.95166666666665,80.81583982432149,21.932699376224335,22.115833333333335
